278.56,Genovera,Charlena
583.85,Justinn,Kittie
147.68,Frieda,Sissy
521.01,Karina,Leia
655.26,Mady,Candi
721.07,Alia,Kamilah
909.33,Selia,Caryl
761.82,Patricia,Lynea
680.18,Odessa,Fina
837.43,Tani,Ricky
857.1,Petronia,Laurene
576.21,Eadie,Sheelagh
216.89,Annora,Donetta
226.1,Deirdre,Zia
593.85,Caritta,Shell
819.79,Britte,Tonia
374.22,Delilah,Stephanie
437.33,Lila,Johna
720.39,Charissa,Belva
338.31,Fanchon,Viki
491.39,Lanna,Caressa
909.78,Marline,Claresta
381.74,Harrietta,Quintina
201.08,Alia,Meghann
310.89,Anthia,Oralee
166.58,Paule,Demetris
523.86,Nita,Deloria
649.74,Cecile,Selia
490.56,Aaren,Eugine
891.01,Sindee,Gavrielle
284.34,Abbie,Janey
447.03,Alejandra,Hannis
368.73,Lulita,Georgetta
622.82,Vinita,Patricia
473.76,Darlleen,Angela
9.79,Dale,Evita
776.65,Allyce,Hayley
963.41,Clo,Fanny
855.73,Mignon,Loree
718.08,Elfreda,Sharlene
75.96,Ardeen,Jackie
301.26,Mara,Demetris
993.33,Winifred,Sybille
814.28,Maryellen,Jany
710.75,Keelia,Danny
964.29,Debee,Eolanda
188.09,Asia,Dawn
692.36,Tiffie,Drucie
384.09,Dolli,Kate
767.22,Annabela,Babita
410.26,Lanna,Ardeen
613.53,Kary,Consuela
242.4,Jemie,Kimberley
883.55,Rosene,Nonnah
304.82,Kathi,Peri
42.91,Doralynne,Yvonne
156.74,Aeriela,Aurelie
444.44,Jenilee,Collen
683.03,Dominga,Celisse
503.08,Joane,Melodie
425.3,Letizia,Mariele
641.57,Karena,Robinia
666.69,Carmela,Alisha
692.12,Alia,Nessie
701.24,Merrie,Cathyleen
516.4,Carolina,Larine
357.92,Cecile,Ida
941.5,Neila,Fina
637.91,Maryellen,Carolina
242.88,Linzy,Dede
592.99,Kathy,Wileen
395.33,Aurelie,Clarice
16.79,Phedra,Debee
64.02,Veda,Giustina
401.53,Tani,Steffane
140.65,Shaine,Maud
427.5,Lorie,Vere
347.2,Tina,Minne
148.66,Netty,Edyth
998.48,Rivalee,Annecorinne
101.69,Stacey,Penelopa
618.4,Roseline,Elmira
900.45,Ardenia,Kelly
965.77,Jennica,Edyth
337.73,Madelle,Shannah
814.14,Ivett,Madalyn
881.36,Annecorinne,Johna
807.04,Asia,Sybille
92.76,Glenda,Fina
393.06,Marcelline,Winny
380.34,Krystle,Gloria
422.23,Sheree,Marylou
8.95,Karly,Jaclyn
520.58,Valeda,Gretal
68.29,Ira,Berget
298.88,Priscilla,Ekaterina
791.29,Mireielle,Roberta
14.85,Cordi,Candi
606.11,Anallese,Allyce
409.55,Maud,Gusella
788.4,Myriam,Tobe
990.79,Camile,Livvyy
739.59,Kirstin,Jean
105.86,Brietta,Pollyanna
527.58,Siana,Paule
796.26,Nita,Teriann
456.36,Deirdre,Alyda
960.43,Britni,Lucy
937.36,Fanny,Janeczka
50.86,Dyann,Talya
5.6,Ashlee,Dominga
877.56,Nelle,Riannon
750.48,Eugine,Raf
171.51,Nonnah,Caressa
723.76,Caryl,Dale
175.58,Agnese,Anthia
214.75,Janeczka,Annecorinne
390.85,Lucille,Georgetta
840.28,Nikki,Maryellen
108,Jordan,Teddie
115.45,Taffy,Shaylyn
813.01,Sibella,Krystle
751.16,Basia,Janeczka
840.09,Vonny,Celestyna
542.77,Myrtice,Hayley
667.76,Mallory,Nanete
977.75,Ermengarde,Lizzie
458.98,Cyndie,Sashenka
751.8,Lily,Malina
932.65,Iseabal,Rosabelle
870.29,Kimmy,Kial
536.75,Karly,Fanny
664.05,Sybille,Jolyn
521.77,Zsa Zsa,Amalie
427.39,Karolina,Jessy
178.82,Loree,Emelina
342.57,Concettina,Calla
198.43,Shannah,Wileen
657.84,Kalina,Kristina
404.82,Modestia,Dacia
256.15,Raf,Doro
228.83,Minne,Mara
251.85,Tilly,Ginnie
132.63,Cathie,Berget
598.29,Kaja,Nelle
989.54,Jaclyn,Cristine
334.49,Janis,Jobi
29.56,Di,Augustine
276.54,Robinia,Jenda
461.69,Nollie,Betta
563.25,Fred,Basia
491.01,Adelle,Caryl
710.56,Sibella,Maye
936.49,Lonnie,Shauna
130.47,Cassandra,Cecile
563.56,Bill,Gratia
751.22,Reeba,Ethel
177.52,Jenilee,Caressa
652.71,Loree,Viki
658.49,Rochette,Roseline
595.54,Modestia,Evaleen
500.92,Ernesta,Kimmy
246.59,Eugine,Iseabal
405.71,Etta,Leanna
169.27,Shel,Dyann
130.1,Kial,Roz
429,Max,Deedee
179.95,Cyb,Jordan
374.22,Merry,Vinita
452.55,Nonnah,Paule
993.66,Darlleen,Emmey
279.8,Tiffie,Estell
351.92,Jillayne,Maridel
359.42,Marcy,Averyl
867.2,Emma,Roslyn
177.97,Linet,Angelique
365.79,Emylee,Winifred
409.38,Deane,Ebonee
22.33,Elka,Lesly
413.1,Ezmeralda,Sallie
475.25,Leanna,Joelly
384.7,Orsola,Ernesta
933.28,Taffy,Krystle
106.96,Mathilda,Oralee
319.8,Madelle,Tami
30.14,Kenna,Teriann
500.34,Renae,Madeleine
164.89,Tami,Deedee
424.43,Alie,Keelia
369.85,Basia,Clarice
711.32,Nadine,Elise
162.28,Courtnay,Corina
808.15,Hyacinthe,Jerry
683.17,Antonietta,Vivia
843.81,Yetty,Dominga
222.08,Vevay,Vevay
667.63,Donetta,Larine
699.56,Rosaline,Maurene
998.54,Tabbatha,Cristabel
708.24,Letizia,Sam
118.76,Netty,Leontine
86.15,Annabela,Pamella
15.59,Malina,Carilyn
100.96,Emylee,Margette
390.03,Jeanna,Ashlee
56.09,Evaleen,Danny
977.43,Ana,Cherilyn
259.24,Oralee,Lilith
647.03,Abbie,Rosanne
847.9,Natka,Paulita
872.31,Ottilie,Brynna
132.37,Cherilyn,Mamie
551.4,Sam,Ann-Marie
165.54,Elmira,Selma
45.76,Millie,Glenda
190.13,Binny,Dianemarie
395.94,Sidoney,Riannon
283.89,Zsa Zsa,Bill
821.02,Karina,Heida
632.44,Berget,Neila
181.98,Amalie,Oona
966.08,Camile,Danny
907.81,Arlina,Bobinette
803.07,Ginnie,Corene
972.35,Bee,Keelia
583.85,Mary,Alameda
108.3,Gabriellia,Konstance
375.31,Gerianna,Sybille
785.98,Gianina,Kellen
38.47,Roberta,Nessie
248.75,Teriann,Harmonia
745.53,Jessamyn,Flory
328.83,Lucy,Augustine
110.78,Leona,Lyssa
496.07,Caressa,Roxane
33.5,Emma,Ninnetta
46.19,Bill,Patricia
91.11,Viviene,Kial
141.81,Calla,Zia
426.96,Ethel,Aaren
609.83,Tarra,Janey
381.41,Clo,Sabina
900.45,Atlanta,Leeanne
665.53,Ricky,Doralynne
214.64,Wilma,Mahalia
549.01,Christian,Chere
150.18,Fanny,Tami
909.41,Bertine,Vivia
179.14,Carlie,Candi
470.63,Cyndie,Britte
106.99,Codie,Helena
457.24,Viki,Gilda
940.48,Stephanie,Zia
92.88,Inga,Emelina
453.91,Theodora,Katharina
781.8,Therine,Dode
818.6,Ingrid,Noelle
783.34,Annecorinne,Carly
48.75,Ofilia,Marguerite
861.43,Teriann,Frieda
66.93,Winny,Maurene
688.31,Susette,Merci
651.76,Consuela,Natka
188.73,Alisha,Bee
755.82,Joeann,Livvyy
649.31,Mariann,Ethel
370.31,Arlena,Susette
86.79,Harmonia,Catrina
984.38,Ira,Mildrid
694.14,Wendi,Kristina
508.41,Ericka,Carly
142.91,Elsie,Aryn
903.11,Kathy,Audrie
637.76,Dede,Ashlee
21.33,Sharlene,Marylou
915.27,Maryellen,Kimmy
379.58,Claudina,Anthia
391.03,Halette,Leeanne
981,Edith,Brena
787.6,Sissy,Joelly
293.02,Karolina,Marylou
240.57,Noelle,Allyce
797.88,Mamie,Devina
680.87,Donnie,Ardeen
204.38,Konstance,Philis
749.98,Collen,Dania
258.68,Camile,Peri
358.52,Sadie,Camile
32.3,Donetta,Delilah
914,Albertina,Kate
980.98,Margette,Ardenia
124.51,Sara-Ann,Mariele
764.31,Neila,Leona
116.96,Giustina,Yetty
571.86,Celestyna,Merci
706.29,Alyda,Vanessa
614.84,Margarette,Maurene
325.45,Glynnis,Dacia
700.16,Gaylene,Collen
983.12,Paola,Aubrie
799.48,Dagmar,Tarra
990.19,Etta,Gwenneth
889.57,Glenda,Roslyn
256.27,Oona,Fanchon
119.97,Vivia,Rosene
447.45,Edee,Sybille
255.33,Jere,Wileen
519.14,Paulita,Krystle
800.74,Berget,Trixi
986.86,Dagmar,Sharlene
408.41,Pamella,Lynnea
667.58,Romona,Jean
10.21,Ann-Marie,Ayn
0.95,Fayre,Aurelie
160.87,Mignon,Hayley
691.13,Tilly,Hayley
692.62,Vita,Karena
2.39,Louella,Alisha
107.03,Lila,Annecorinne
828.35,Stacey,Lelah
41.65,Sonni,Ileana
563.68,Althea,Emelina
299.07,Shel,Fernande
368.96,Neila,Hyacinthe
747.79,Joeann,Konstance
876.54,Ofilia,Mignon
304.29,Pamella,Adore
594.93,Abbie,Kellen
968.07,Maye,Letizia
265.41,Kimberley,Rori
139.19,Vonny,Kerrin
198.57,Ricky,Elka
886.36,Jolyn,Ottilie
313.25,Jessamyn,Fidelia
895.65,Gianina,Georgina
284.87,Dyann,Melisent
838.29,Fawne,Claudina
126.99,Verla,Moyna
878.5,Marline,Jerry
173.2,Sheelagh,Felice
906.66,Kirbee,Ninnetta
320.93,Mary,Ginnie
667.08,Donetta,Moyna
996.97,Dania,Gratia
732.65,Alleen,Belinda
642.51,Mamie,Aurore
375.79,Henriette,Kirbee
289.68,Cyb,Hildegaard
905.09,Ardenia,Sissy
102.93,Magdalena,Alleen
543.1,Talya,Halette
563.49,Meg,Delilah
150.56,Nelle,Allyce
993.11,Vanessa,Kaia
420.78,Fredericka,Ursulina
520.25,Brooks,Raf
833.16,Tarra,Larine
98.73,Mildrid,Jordan
480.19,Emylee,Olwen
97.36,Tybie,Janeczka
115.5,Helena,Raquela
450.17,Amelia,Renae
618.67,Marsiella,Christal
664.71,Fernande,Michaelina
799.59,Wileen,Blinni
418.97,Gerianna,Sissy
596.8,Jany,Gavrielle
487.99,Mallory,Sharai
406.84,Merle,Larine
104.57,Monika,Corene
859.96,Myriam,Rubie
880.92,Maye,Emelina
139.41,Ethel,Jerry
666.69,Ardys,Beth
858.92,Helena,Celestyna
49.3,Karolina,Lita
438.27,Sarette,Annabela
994.74,Concettina,Nadine
71.67,Lory,Carolina
365.27,Willetta,Elmira
53.64,Alisha,Consuela
300.84,Roxane,Robbi
503.2,Mallory,Elena
220.78,Lenna,Oona
744.83,Adriana,Albertina
698.63,Dania,Juliane
908.77,Codie,Nita
966.64,Mara,Brooks
666.83,Elsie,Merry
507.84,Ivett,Addia
183.63,Fidelia,Glenda
916.67,Jobi,Joleen
28.2,Carolina,Cyb
638.98,Orelia,Hettie
77.92,Rosene,Katleen
807.92,Alyda,Amii
138.68,Flory,Valeda
260.98,Rori,Reeba
487.88,Nelle,Tamqrah
989.79,Jolyn,Dulce
692.07,Wileen,Dorthy
993.32,Ruthe,Sam
220.43,Devina,Gilda
194.81,Audrie,Molli
544.3,Juliane,Rochette
545.56,Maurene,Bernie
172.34,Hyacinthe,Nerta
592.18,Natka,Antonietta
73.48,Lulita,Nessie
734.25,Jacquetta,Suzette
718.04,Edith,Fidelia
555.53,Dennie,Annice
74.73,Misha,Annaliese
739.09,Micheline,Annecorinne
681.93,Alisha,Sashenka
638.68,Dede,Lesly
115.32,Dominga,Joane
97.81,Jsandye,Iseabal
141.93,Amelia,Andree
130.65,Jan,Chickie
29.32,Sharai,Jackie
22.25,Alameda,Paulita
423.59,Heddie,Glenda
758.99,Lucille,Roberta
496.54,Allis,Nadine
448.14,Aubrie,Dulcinea
750.4,Camile,Micheline
990.97,Emma,Caritta
161.26,Neila,Gianina
283.89,Ardys,Marnia
847.66,Britte,Kellen
508.32,Kara-Lynn,Berget
462.74,Keelia,Nicoli
469.27,Tierney,Isa
816.72,Fidelia,Blake
124.12,Chickie,Isa
783.99,Kathi,Ivett
912.05,Nessie,Ariela
521.18,Hildegaard,Kerrin
819.1,Carilyn,Goldie
822.57,Elena,Orelia
139.64,Bee,Gale
206.91,Ottilie,Hermione
642.26,Korrie,Edee
332.44,Eadie,Chandra
485.52,Kayla,Vevay
346.98,Christy,Correy
66.87,Jean,Brena
459.27,Stacey,Annice
544.98,Pearline,Shauna
40.41,Lynde,Benita
192.77,Bobbi,Edith
395.66,Josephine,Desirae
296.66,Dede,Gale
700.72,Genevra,Cyndie
788.25,Marika,Ingrid
285.45,Stephanie,Margette
355.25,Sashenka,Sheelagh
569.79,Amelia,Juliane
380.68,Patricia,Amelia
620.06,Nickie,Micheline
301.29,Cacilie,Kara-Lynn
38.88,Eve,Ronna
194.53,Paule,Peri
874.46,Fina,Beverley
759.67,Ermengarde,Jasmina
296.05,Pamella,Lindie
497.18,Shannah,Shell
883.4,Catrina,Kayla
170.38,Adore,Mariann
694.12,Sandie,Iseabal
817.07,Giustina,Frieda
365.53,Dorthy,Bernardine
933.62,Valera,Dolli
140.16,Madalyn,Pearline
386.07,Madelle,Elie
916.32,Harmonia,Jaclyn
958.41,Zondra,Melodie
415.76,Clarice,Starla
302.82,Tabbatha,Carlie
924.43,Lila,Demetris
669.45,Philis,Sharai
222.11,Pamella,Chandra
201.9,Corry,Cecile
536.86,Theodora,Gertrud
478.91,Marsiella,Sharai
805.09,Lynde,Petronia
988.49,Kamilah,Harrietta
204.51,Dale,Larine
141.43,Ada,Sallie
581.39,Imojean,Kore
292.42,Anestassia,Eugine
884.11,Jenda,Sue
329.21,Xylina,Gavrielle
594.48,Jenilee,Nananne
942.46,Elka,Morganica
601.49,Rhoda,Glenda
882.02,Tatiania,Emmey
353.13,Rubie,Robinia
920.94,Cathie,Gale
605.78,Renie,Kellen
795.86,Meriel,Stacey
167.24,Noelle,Janis
159.34,Kayla,Asia
561.32,Dennie,Verla
74.93,Sarette,Babita
983.15,Janey,Carmela
260.53,Brynna,Cassandra
575.63,Farrah,Dari
252.58,Lucille,Cathie
61.34,Modestia,Barbara
237.51,Jerry,Zondra
866.05,Jinny,Paule
661.34,Fanny,Danny
131.03,Mureil,Barbara
863.51,Ezmeralda,Andeee
88.42,Edee,Bertine
545.54,Marleah,Hildegaard
924.69,Nyssa,Lolita
624.46,Marsiella,Tami
360.27,Charissa,Corly
608.26,Charlena,Roxane
238.52,Merry,Mahalia
37.13,Rozele,Jordan
638.61,Lynde,Mignon
29.94,Beth,Dyann
471.65,Gratia,Rochette
595.42,Clo,Dorice
562.15,Magdalena,Emylee
517.01,Larine,Audrie
518.84,Madelle,Georgetta
888.47,Taffy,Candi
916.81,Sheelagh,Luci
768.21,Lily,Winifred
31.66,Noelle,Tracey
218.08,Cordi,Luci
924.94,Raquela,Katharina
751.96,Hallie,Shauna
432.24,Dari,Sherrie
828.12,Vere,Bobinette
932.36,Stacey,Charissa
352.3,Althea,Kaia
50.54,Pearline,Molli
878.64,Jeanna,Dacia
394.73,Camile,Ardenia
620.49,Caressa,Selma
791.02,Orsola,Gaylene
471.91,Kylynn,Pamella
535.27,Rebeca,Cecile
405.65,Nessie,Hope
107.68,Sharai,Dotty
1000.01,Maisey,Tiffie
939.81,Heida,Roxane
315.16,Doro,Wilma
835.96,Alie,Althea
451.99,Berget,Nonnah
15.5,Aimil,Marguerite
961.65,Orelia,Farrah
873.11,Gabi,Estell
584.67,Millie,Meg
988.27,Valeda,Britte
877.46,Emma,Nerta
828.61,Julieta,Taffy
150.4,Chandra,Pollyanna
951.5,Florencia,Kenna
326.39,Etta,Valera
489.64,Jessy,Ana
426.03,Blinni,Brianna
133.62,Lindie,Elena
395.29,Genevra,Yetty
346.26,Amelia,Aryn
803.08,Abbie,Demetris
404.99,Brandise,Moyna
392.3,Laurene,Alie
53.62,Rozele,Lexine
522.39,Gusty,Ursulina
254.33,Margalo,Gavrielle
921.46,Iseabal,Sibella
296.61,Daune,Jinny
964.12,Kamilah,Layla
229.92,Shell,Camile
430.27,Demetris,Merci
242.14,Peri,Therine
615.06,Janenna,Lonnie
999.79,Edyth,Asia
51.69,Edyth,Hermione
108.98,Sallie,Marti
260.85,Nickie,Pamella
418.33,Kate,Concettina
98.91,Fawne,Peri
420.17,Cyb,Taffy
374.71,Elise,Tani
390.35,Leia,Merry
940.35,Johna,Ayn
931.32,Giustina,Ardenia
666.58,Claudina,Sheree
491.52,Cecile,Leia
36.29,Leanna,Juliane
859.95,Shell,Gilda
932.94,Sheree,Celestyna
998.45,Betta,Candi
195.2,Emelina,Jsandye
391.19,Ursulina,Brietta
21.6,Jennica,Wanda
116.62,Starla,Charissa
548.58,Oona,Dennie
652.25,Marita,Rivalee
351.12,Charlena,Violet
330.82,Emelina,Hollie
132.66,Emelina,Edee
839.43,Fidelia,Marleah
351.19,Eugine,Dominga
545.26,Madelle,Edith
85.92,Magdalena,Rochette
736.82,Lanae,June
802.36,Annaliese,Caritta
277.83,Hyacinthe,Xylina
16.29,Glenda,Amalie
163.97,Chastity,Hyacinthe
611.46,Ana,Darlleen
56.04,Merrie,Joane
136.35,Audrie,Katharina
26.47,Emelina,Renie
807.14,Hallie,Petronia
751.25,Doro,Coral
652.6,Janenna,Darlleen
632.89,Oralee,Tracey
79.22,Mahalia,Winny
714.55,Emelina,Alie
534.24,Elsie,Georgetta
617.53,Taffy,Dulcinea
456.76,Kelly,Myriam
483.87,Rivalee,Alameda
219.8,Marika,Tonia
197.36,Emilia,Mamie
814.67,Emylee,Lyssa
59.02,Brietta,Beth
374.42,Georgina,Mellicent
246.12,Trudie,Raina
953.16,Ulrike,Mady
587.17,Luci,Dorothy
465.9,Wynne,Brynna
383.42,Shauna,Minne
961.25,Lanna,Emylee
566.01,Chloris,Nicoli
831.33,Lynnea,Delilah
925.28,Carol-Jean,Genovera
801.61,Shandie,Maye
155.47,Jan,Brietta
967.44,Tiffie,Donnie
990.74,Ileana,Sharlene
330.11,Orelia,Lucille
855.81,Nananne,Selma
686.88,Binny,Trixi
152.18,Gwenneth,Yolane
695.82,Suzette,Rori
6.06,Pamella,Wileen
722.89,Tatiania,Genovera
985.74,Vonny,Daune
920.22,Juliane,Daphne
138.5,Siana,Alisha
290.15,Teddie,Almeta
206.27,Sara-Ann,Jessamyn
517.94,Frank,Di
228.75,Clarice,Lucille
160.67,Sara-Ann,Anthia
942.64,Ann-Marie,Sophia
679.33,Tierney,Shannah
566.79,Melina,Nita
189.82,Harrietta,Pamella
718.65,Allyce,Karlee
291.54,Albertina,Bernie
60.39,Myriam,Marika
976.06,Ulrike,Augustine
806.37,Corly,Ernesta
739.63,Eugine,Roxane
894.47,Claudina,Althea
875.64,Helena,Millie
141.41,Keelia,Dulcinea
229.48,Drucie,Mara
401.26,Doralynne,Tabbatha
161.44,Ruthe,Violet
71.51,Gwyneth,Flory
490.11,Almeta,Mathilda
997.74,Dari,Jan
470.96,Kimberley,Quintina
671.63,Millie,Henriette
134.76,Judy,Lauryn
758.97,Chastity,Abbie
898.96,Hyacinthe,Concettina
780.19,Sashenka,Suzette
629.55,Florencia,Esmeralda
662.01,Jaclyn,Gianina
541.9,Katuscha,Sadie
202.09,Annabela,Althea
217.02,Ariela,Kaja
698.91,Taffy,Kimmy
270.3,Millie,Heida
173.57,Elyssa,Annaliese
778.27,Ardenia,Devina
197.39,Karolina,Minda
45.49,Clo,Alie
988.83,Ursulina,Gavrielle
838.65,Ruthe,Averyl
133.37,Wendi,Lulita
518.92,Gilligan,Cyb
185,Gianina,Elka
991.12,Helena,Nita
529.7,Darlleen,Elfreda
634.81,Hettie,Debee
797.69,Kalina,Chrystel
854.85,Annecorinne,Dulce
900.47,Jeanna,Ileana
824.76,Asia,Aimil
470.03,Wileen,Violet
779.15,Aigneis,Micheline
910.32,Molli,Fayre
718.46,Ellette,Coral
36.23,Sissy,Mady
701.88,Zia,Janeczka
693.79,Fayre,Jemie
553.87,Marleah,Dawn
527.49,Augustine,Kirbee
519.45,Ulrike,Lanae
661.44,Dorice,Sherrie
369.6,Gale,Donetta
150.97,Chickie,Candi
265.6,June,Brianna
630.18,Mellicent,Myrtice
941.21,Sissy,Kristan
646.39,Katuscha,Wanda
348.6,Mureil,Natka
744.45,Rhoda,Kerrin
587.6,Ardys,Donnie
181.43,Marti,Morganica
671.08,Gerianna,Edith
625.63,Marinna,Kirstin
969.64,Chickie,Corly
447.11,Gisela,Rebeca
632.51,Shirlee,Calla
737.38,Hannis,Morganica
133.02,Jacenta,Andree
615.99,Tobe,Fanny
981.91,Rosene,Violet
591.99,Elfreda,Veda
662.15,Bibby,Alia
923.58,Bettine,Rochette
875.15,Netty,Sidoney
836.89,Sam,Karena
999.65,Minne,Nataline
141.16,Jackie,Margalo
889.71,Molli,Eugine
581.08,Danika,Taffy
321.49,Sonni,Jorry
815,Rhea,Donetta
402.94,Bernardine,Gerianna
524.26,Caryl,Tina
866.64,Lita,Heida
263.64,Alexine,Harrietta
815.77,Ardeen,Florie
751.47,Kassey,Madalyn
828.67,Linet,Audrie
290.35,Gwenneth,Lucy
133.96,Vinita,Stephanie
345.48,Blinni,Wileen
149.7,Maridel,Belva
380.65,Kara-Lynn,Ginnie
490.79,Alyssa,Courtnay
433.55,Aurelie,Heida
695.24,Delilah,Lexine
46.9,Sabina,Aeriela
175.09,Gilligan,Minda
715.66,Emmey,Vivia
624.43,Leontine,Gusty
646.63,Valeda,Ekaterina
453.99,Agnese,Eve
304.49,Frank,Benita
607.35,Tobe,Ida
662.85,Ira,Elfreda
428.92,Elie,Ilse
854.96,Dennie,Shannah
773.25,Rani,Zia
758.66,Sharlene,Rozele
195.07,Lacie,Paule
130.41,Jenilee,Rebeca
659.43,Katleen,Leeanne
807.21,Petronia,Luci
709.26,Sara-Ann,Madelle
569.86,Dotty,Nickie
261.29,Larine,Cindelyn
284.14,Lusa,Teddie
755.22,Mireielle,Nollie
539.21,Nickie,Belinda
801.47,Ilse,Nannie
822.9,Cherilyn,Ana
316.26,Betta,Emmey
273.45,Kirstin,Merle
683.01,Max,Cacilie
687.73,Melanie,Meriel
773.86,Aryn,Gilligan
807,Barbara,Consuela
713.36,Babita,Glynnis
881.4,Lily,Calla
407.95,Rosaline,Ruthe
650.27,Dennie,Myriam
132.99,Dorthy,Norine
477.88,Raquela,Abbie
482.91,Penelopa,Ileana
920.82,Norine,Delilah
384.09,Millie,Halette
996.73,Corene,Iseabal
484.17,Helena,Leia
890.71,Chrystel,Fred
754.83,Lisette,Nerta
762.97,Jasmina,Hyacinthe
239.29,Teddie,Gui
361.76,Jillayne,Jaime
582.73,Joceline,Lauryn
904.49,Arlina,Ivett
709.89,Jaclyn,Lesly
73.78,Moyna,Clementine
291.86,Corina,Daryl
823.56,Clo,Letizia
690.92,Kayla,Shannah
442.14,Briney,Dorene
47.14,Christal,Celisse
109.46,Kellen,Kara-Lynn
572.6,Annora,Gratia
942.22,Agathe,Nerta
689.02,Yetty,Molli
808.1,Cyndie,Sybille
516.99,Riannon,Iseabal
806.26,Sindee,Giustina
826.61,Phylis,Jemie
525.08,Jacquetta,Albertina
180.66,Coral,Kimmy
614.09,Nonnah,Cam
343.34,Kassey,Jeanna
435.2,Steffane,Annecorinne
25.06,Berta,Jackie
634.66,Caritta,Fernande
637.69,Vita,Ellette
823.54,Marti,Myrtice
345.18,Ingrid,Annaliese
382.9,Giustina,Sophia
634.22,Letizia,Kaja
980.04,Tamqrah,Aurelie
952.8,Chere,Elka
238.03,Frieda,Janeczka
36.39,Linzy,Alexine
419.94,Edith,Kathy
77.13,Caressa,Ardeen
389.47,Chrystel,Deedee
305.4,Jennica,Clementine
656.19,Paulita,Ana
700.01,Deirdre,Gianina
751.4,Barbara,Brandise
205.69,Jinny,Leontine
896.57,Kristan,Dolli
384.91,Averyl,Elise
803.16,Ronna,Imojean
471.76,Ardys,Willetta
157.31,Ericka,Roxane
410.9,Carlie,Jessamyn
269.74,Benita,Renie
895.97,Zsa Zsa,Maurene
160.74,Marita,Ardenia
482.72,Allis,Selma
157.8,Veda,Candy
539.34,Janeczka,Jerry
435.55,Aryn,Roslyn
548.28,Elena,Hope
653.36,Morganica,Maurene
955.48,Camile,Farrah
825.85,Fred,Elfreda
345.35,Phedra,Willetta
53.63,Laure,Agathe
297.26,Celestyna,Shel
93.91,Verla,Viki
642.15,Darci,Althea
109.01,Malina,Susette
785.06,Alyssa,Fernande
609.72,Dede,Elbertina
512.42,Giustina,Karolina
681.67,Sibella,Carly
448.79,Charmaine,Tina
963.78,Winifred,Albertina
507.15,Nariko,Leona
298.44,Yvonne,Chandra
823.67,Linet,Shel
224.16,Larine,Jinny
277.65,Babita,Iseabal
150.31,Carly,Maud
997.54,Viviene,Elmira
63.29,Vivia,Anica
848.12,Dorene,Vivia
95.09,Odessa,Valli
49.28,Gabriellia,Olwen
477.45,Veda,Barbara
628.62,Edyth,Paule
995.25,Barbara,Atlanta
509.99,Berget,Harrietta
756.55,Collen,Caryl
164.16,Frances,Jaclyn
981.5,Evaleen,Helsa
899.66,Grier,Mureil
879.76,Sara-Ann,Jaclyn
752.05,Merci,Lizzie
214.82,Fredericka,Marguerite
573.47,Krystle,Kayla
413.29,Clementine,Lanae
415.58,Sabina,Rivalee
105.63,Desirae,Gabi
699.19,Candy,Penelopa
